USER_ID,AGE_T,REGION_T,SEX_T,RELATIONSHIP_T
1969154,0,0,1,2
745936,0,1,1,0
1117858,2,1,0,1
390856,0,2,1,3
1625025,0,0,0,3
440007,3,2,0,0
478043,2,0,0,3
1634069,2,0,0,0
1574430,4,1,1,3
1503800,3,1,1,2
1417031,3,3,0,2
982635,4,0,0,3
1955049,1,1,0,3
1026855,3,0,0,3
872671,1,1,1,2
1469212,2,2,0,2
666515,2,0,0,3
1247398,1,2,1,3
470818,2,0,0,1
1952708,3,1,0,3
2352111,2,0,0,2
2507089,1,0,0,2
170987,2,0,0,2
1405540,1,2,0,3
2524993,4,1,1,1
1002286,0,1,1,1
1953637,1,1,1,2
230599,1,1,0,1
1481658,2,1,1,2
1385915,3,2,1,2
851095,4,1,1,1
1888195,2,0,1,0
671526,2,2,0,3
1011928,2,0,0,2
1399359,2,2,1,0
2527932,2,2,1,3
567431,3,0,1,1
220631,3,0,0,0
1278941,3,1,0,2
2592264,4,1,0,2
2208657,0,2,0,2
536371,2,0,0,0
2244240,2,3,1,2
288166,4,2,0,0
1047022,3,0,0,1
1392850,1,1,1,3
2222576,3,1,0,1
210763,1,1,1,3
255692,1,1,0,3
1451054,2,2,1,3
107445,1,1,0,1
2498807,1,1,1,1
1530856,2,2,0,0
1362331,3,2,0,1
833416,1,3,1,2
1360929,1,2,1,2
2343632,2,2,1,1
611333,4,3,0,1
1393704,0,2,0,2
684439,1,0,0,3
2142535,2,3,1,1
1269090,2,3,1,2
1661501,2,0,1,1
1244459,2,2,0,0
1324928,1,1,0,0
2613636,2,1,1,0
516097,2,1,1,1
1287657,4,3,0,1
1816645,2,1,0,0
979995,2,3,0,0
2565782,4,3,1,0
1975614,2,1,0,1
1962936,2,0,1,2
1467086,2,0,0,1
32564,0,0,1,3
2142422,4,1,0,1
772197,2,0,1,1
2157073,4,1,1,3
30941,4,0,0,1
559430,2,1,0,3
195755,0,3,0,2
2434098,1,1,0,3
2314835,3,1,0,1
2131536,3,1,1,3
896114,1,0,0,1
1338038,3,0,0,1
33821,1,2,0,3
401996,2,1,1,3
676013,1,0,0,2
820543,2,3,0,2
1020518,1,2,1,0
1774489,2,1,1,0
1672131,0,1,0,0
1992516,1,2,2,3
28857,1,0,1,3
69221,0,1,0,2
1480155,1,1,0,1
2049139,2,0,1,1
2079888,1,1,1,1
1425055,2,2,1,2
1002166,4,0,0,3
1162341,0,1,1,3
2507024,3,0,1,3
1869623,4,3,0,1
1341850,4,2,1,1
567956,2,3,0,2
2027151,4,0,0,3
778468,3,0,0,1
1054253,0,1,1,0
1331692,4,0,0,1
1634242,2,1,0,0
1737983,0,1,0,0
1282800,3,2,1,1
2185101,4,3,1,1
1284297,1,0,0,2
1022862,0,2,1,0
844021,3,1,0,0
2413317,1,0,0,0
464909,1,0,1,3
1702055,2,1,1,2
524985,2,2,0,3
536310,2,2,0,0
1784909,1,2,0,3
1043858,1,1,1,1
479280,1,1,1,3
2596292,3,1,1,1
1345442,0,1,0,2
656270,0,2,1,0
2504746,1,3,1,0
2604149,2,2,0,1
487159,4,1,0,2
1337591,1,1,1,1
90592,4,1,1,2
1167046,1,1,1,3
807836,4,0,0,2
2123894,4,0,0,0
2112088,4,2,0,3
1587193,1,3,0,1
653966,1,1,1,1
581648,1,2,0,1
120024,0,0,1,1
2442035,4,2,1,1
1687864,2,3,0,3
2450690,3,1,0,2
1759039,1,1,1,2
1502315,3,1,0,3
1381285,2,1,1,3
150122,2,1,1,1
2163036,2,0,0,2
1837239,1,2,1,3
1746476,1,0,1,3
1653929,0,1,0,3
1273080,0,1,1,0
1220645,2,0,1,2
1672831,1,1,1,0
398660,3,0,0,1
846517,2,0,1,3
1480715,4,1,0,3
1879369,1,1,0,0
145290,1,3,0,3
615442,1,3,0,1
188882,0,1,1,3
1942381,1,1,0,1
1379739,4,1,0,1
500445,1,3,0,3
1153136,4,1,1,0
1273102,0,0,1,2
2065457,2,2,1,1
2224451,3,0,1,0
1464032,1,2,0,1
931654,2,1,1,0
2310629,0,0,0,1
549019,0,3,0,3
882231,4,0,0,1
485301,0,2,0,0
2552754,3,0,1,3
2233060,1,2,1,2
1689524,1,3,1,0
1020486,4,2,0,0
584895,2,0,0,0
319529,0,2,1,0
116238,4,1,0,3
1819164,3,1,0,3
1924935,2,1,1,0
530551,3,1,0,0
1354575,1,0,0,3
2053443,1,1,0,3
1701491,1,1,1,2
2276849,4,1,1,0
855269,2,1,0,0
319580,4,0,1,3
1546273,4,1,1,1
1317718,2,0,1,3
575979,1,1,0,3
2109666,3,1,0,0
1215204,0,0,1,0
64162,3,1,1,0
1541575,2,3,1,2
415360,2,3,0,1
2082553,2,2,1,2
108176,3,0,0,1
2049992,2,0,1,3
956464,3,1,1,2
418925,2,3,1,2
1081665,3,2,0,0
981955,3,0,1,1
972932,0,1,0,2
708733,0,1,0,3
1920397,0,3,0,1
2352558,1,2,1,3
1762125,0,3,0,1
873035,4,0,0,1
394440,0,0,1,2
2319716,3,0,0,2
1365230,2,1,0,2
611593,4,0,0,3
130820,3,2,1,0
1160273,3,1,0,2
1102770,1,1,0,1
1860815,3,0,0,0
164110,4,2,1,2
1621241,1,0,0,1
591794,0,0,0,3
2645222,1,0,1,3
2108307,1,0,0,1
2368747,1,0,1,0
2139483,3,1,0,2
773512,1,0,0,2
2123882,1,1,1,2
2369956,3,0,0,0
1396942,2,3,0,3
1425674,2,1,0,2
1018488,1,2,0,1
1762756,3,2,1,3
1435620,2,0,0,3
1028792,0,0,1,1
1910883,1,2,1,0
2269306,3,3,0,0
466942,2,2,0,1
1533777,1,1,0,3
959658,2,0,1,0
1718629,1,2,1,1
1987171,2,2,1,2
1361438,1,0,0,2
1870082,2,0,1,2
265030,3,0,1,1
1718274,3,1,1,2
1957174,1,2,1,3
118464,0,1,2,3
906865,0,0,1,1
2621013,2,0,0,2
307426,3,1,0,1
2443379,0,0,0,1
2281449,1,0,0,3
1977543,2,2,1,0
342958,2,1,1,0
933855,0,1,0,0
1982279,1,0,0,3
1813598,3,2,0,0
798951,3,3,1,1
750231,4,1,2,3
1251156,2,0,0,2
1708273,0,1,0,3
599314,2,2,0,2
182435,1,3,0,1
2322533,3,2,0,2
1507553,2,2,0,2
359909,2,1,1,3
526228,0,3,1,0
2283983,0,2,1,2
808339,2,0,0,1
1415949,3,1,0,1
2069106,1,1,1,0
1666122,3,2,0,2
461028,1,0,2,3
2482437,4,1,0,0
2495108,1,1,0,0
801673,2,2,0,2
1712371,1,0,0,1
628166,1,1,0,1
1794437,1,0,0,2
2090998,3,1,1,2
2043843,3,1,0,1
498902,2,0,1,2
2568351,2,2,0,0
2126810,2,1,0,2
1481617,3,0,0,2
2423385,0,1,0,1
1779249,3,0,1,3
1647745,2,1,0,0
1152581,0,1,1,2
1583561,3,0,2,0
124504,3,1,0,3
810568,1,1,0,0
1950616,2,1,1,3
1217643,4,0,0,2
645362,2,3,0,1
381142,0,1,0,2
361553,1,1,1,3
1447599,2,3,1,0
1470491,2,0,0,2
2091453,2,2,0,0
1777964,4,2,1,3
327091,2,3,1,2
1650254,0,3,1,0
1806916,2,1,1,1
720925,2,3,1,2
832702,1,2,1,3
2184030,3,1,1,0
1253792,3,2,0,3
1451879,2,0,1,1
930,2,2,0,0
896863,3,0,0,1
593188,1,0,0,3
1843915,0,1,0,2
2344608,4,2,1,0
622909,2,2,1,2
1901039,3,0,0,3
2348236,2,1,1,3
2346264,2,0,1,1
2299158,4,0,0,2
1321009,1,0,0,0
1402431,0,1,0,2
1971241,1,3,1,0
232165,4,0,1,0
80135,2,0,0,3
1074312,2,0,1,0
2581218,4,1,1,0
1574650,1,2,0,0
232845,2,0,0,2
440225,1,1,1,3
1442327,1,0,0,2
49795,2,0,1,3
1980970,3,1,0,2
1307118,0,3,1,1
1755144,0,1,0,1
2247692,3,3,0,2
286966,4,1,1,0
1089505,1,0,0,3
2395401,3,3,0,0
1562946,2,0,0,2
1557725,0,3,1,2
1960905,3,1,0,3
2193218,4,2,0,1
1435998,1,1,0,0
311371,3,0,0,2
876939,2,0,1,1
2611414,0,0,1,0
995960,4,0,1,0
272565,1,0,1,3
1318509,1,1,1,3
614930,2,0,1,2
2149233,1,0,1,3
723246,0,1,0,2
618851,0,2,0,3
102643,2,1,1,2
2171313,4,1,1,2
1845344,2,1,1,2
561909,1,0,0,0
785024,2,0,0,2
590035,3,0,1,3
2464274,2,2,0,2
436860,2,1,0,0
150147,4,1,1,1
1960275,2,0,0,2
2277565,4,1,1,2
2050828,2,0,0,3
759470,3,1,0,2
2223918,2,3,1,1
372185,2,0,0,0
1120820,1,0,1,1
46865,4,3,0,3
803712,2,1,1,3
611830,0,2,0,1
1968866,3,1,0,0
2519902,3,0,0,2
193146,4,1,0,3
343928,0,1,0,1
56085,0,0,1,2
948469,0,3,1,0
1341153,2,0,0,2
595984,2,0,1,2
896745,2,3,1,3
1036282,1,3,0,0
105825,1,1,1,0
1769870,4,1,0,3
1871755,3,2,1,2
1350353,3,0,1,3
2495088,1,0,0,3
738364,3,2,1,0
329780,3,1,0,0
73389,2,2,0,2
2165019,3,3,0,3
319344,2,1,2,0
2538153,4,2,0,3
2636305,1,3,1,2
295181,0,1,1,1
257918,2,1,1,1
1298904,3,0,0,1
454905,4,0,1,2
1093107,2,2,0,0
1981653,2,2,0,3
1431542,2,3,0,1
408106,0,2,1,0
1837854,0,0,0,1
305792,4,2,1,0
580746,1,0,0,1
1553765,1,2,0,1
388344,4,3,1,2
2342214,1,1,1,0
2362664,4,1,0,3
2554552,1,0,1,1
2012639,4,0,1,0
991229,3,2,1,0
2502098,2,1,0,1
80871,2,1,1,2
1377168,1,0,0,0
797854,0,0,1,2
1440285,4,0,1,0
122839,2,3,1,2
2176630,3,1,1,3
613121,3,1,1,0
73740,3,1,0,3
476843,2,0,1,1
1771766,4,2,0,1
1721183,1,0,0,1
1135457,1,0,0,1
889642,4,2,1,0
1243693,2,0,1,3
1529807,2,1,1,3
429503,3,0,0,1
296767,3,3,0,1
1130261,2,0,1,0
1019582,1,1,1,1
2583,0,0,0,2
1190526,0,2,0,0
2537976,0,1,1,2
1753758,3,2,0,0
1810589,1,0,1,3
2055649,0,1,1,0
1373360,1,2,0,0
1647121,1,1,1,0
57807,1,0,0,0
1121104,4,0,0,1
551312,4,2,1,2
1881727,4,1,1,2
2127215,2,0,1,2
1877143,2,2,0,1
1611900,3,0,1,0
1552015,1,2,1,1
1474453,1,0,1,2
260660,2,2,0,2
1089877,3,0,0,3
460131,2,0,0,3
488714,3,1,1,2
2333371,1,0,1,3
1319890,0,3,1,0
1309223,0,3,1,3
2042611,1,3,0,0
1851866,0,3,0,0
2333311,2,3,1,2
1604027,3,1,1,1
2001199,0,0,1,3
2382265,3,1,1,1
944790,1,2,0,1
1368707,4,3,0,3
1431048,3,0,1,2
655160,0,1,1,2
1787940,0,1,1,3
1813213,1,0,0,2
2109391,0,2,0,2
1704469,0,1,0,2
864634,3,2,0,0
2591292,0,0,1,3
2005509,0,3,1,1
1244740,0,1,0,3
1511829,0,0,1,3
2563842,2,0,0,3
608745,2,3,1,1
2324876,3,1,0,0
502429,1,0,0,3
1696233,2,3,0,2
2081761,2,1,0,0
1868251,3,1,1,1
1571694,1,1,1,0
664465,2,0,0,2
251857,4,1,0,1
2255601,2,1,1,1
749538,0,0,1,1
1949751,3,1,0,1
272712,1,1,0,3
2056061,0,3,0,1
2037238,3,3,1,3
5399,2,1,0,3
266185,1,3,0,0
1959417,0,3,1,1
112974,1,0,1,1
1145766,1,1,0,3
2487856,4,1,1,2
760943,1,2,1,2
875209,1,1,0,0
1778953,1,0,1,1
520615,2,0,0,1
2388410,1,3,2,2
2481529,1,1,0,0
136508,4,0,0,1
1006164,0,2,0,3
782523,2,2,0,3
888769,3,0,1,3
770648,2,1,1,1
1661127,1,0,0,1
2366277,0,0,0,2
1113177,3,2,0,3
1643133,1,0,0,3
752795,3,1,0,2
2601245,0,0,1,3
2621191,3,0,0,0
1711424,2,0,0,1
431015,1,0,0,1
1456962,3,0,0,3
861840,0,3,0,2
2075519,1,0,1,3
861227,0,1,0,1
268846,3,1,0,0
1102513,1,3,0,1
1134153,3,3,0,1
2248902,3,1,1,2
1504146,4,0,0,3
785794,0,0,0,0
1193378,2,1,1,3
1958511,0,0,0,1
852961,2,2,1,1
2541426,0,1,0,0
2183304,0,1,0,0
1008062,1,2,2,2
633444,0,1,1,3
1842290,3,3,1,1
919670,4,2,1,2
323668,4,1,0,1
484113,1,2,1,0
609334,2,0,0,0
1164487,1,1,1,1
2278944,0,2,1,0
1955757,2,1,1,3
791523,2,2,1,2
389739,0,3,1,0
412185,3,0,1,1
2199786,4,1,1,2
962990,2,1,0,3
222164,2,2,1,3
552686,3,3,0,3
423982,0,3,0,3
1561038,4,0,1,2
1017787,3,0,1,2
441248,4,0,1,0
2519665,3,1,1,0
419033,1,3,1,1
1753633,0,3,0,0
100291,1,0,0,0
1963842,3,0,0,0
1155826,4,1,0,2
662441,2,2,0,0
2511771,2,2,1,1
288694,1,1,0,0
1606812,2,0,0,2
2076144,1,0,0,1
87703,0,0,0,1
526508,1,2,1,1
1510149,3,1,0,3
1648054,1,0,1,3
696702,0,3,1,1
1539350,4,3,1,3
2251258,1,2,0,2
1364204,2,0,1,1
983301,0,3,0,3
56108,4,1,1,1
315641,1,0,0,3
1946945,3,2,1,1
1886638,3,2,1,1
1240865,1,2,1,2
2082363,3,1,0,3
2216675,4,1,1,2
1142027,0,2,1,3
847611,4,1,0,2
1033732,3,1,0,0
2374754,1,0,0,2
2058705,2,1,0,1
913605,2,3,0,2
2079608,2,2,0,3
2559667,4,1,1,2
2158922,2,1,1,2
317335,1,1,0,3
2223419,1,3,1,2
1099002,1,0,0,3
1017190,0,0,0,0
2499235,2,2,0,1
2401632,0,2,1,0
544623,4,0,1,1
958716,1,2,0,2
2046148,0,2,1,1
2124787,4,3,0,2
211959,4,1,1,0
1107212,2,3,0,2
2171005,3,0,0,0
1606473,2,3,1,1
2034240,4,2,0,1
329805,2,3,0,0
449310,1,0,0,0
1697854,2,3,1,1
1532926,4,2,0,2
1632897,2,1,1,1
375440,0,2,1,0
1910482,4,0,0,1
1346698,2,2,0,3
2228437,0,1,0,2
1625283,0,1,1,0
294040,2,1,1,0
2258380,1,3,1,3
73186,1,2,0,1
107876,2,2,2,3
2488243,4,2,1,3
127171,2,0,1,2
310787,3,3,0,1
2139093,2,2,1,2
1766599,1,0,0,3
2243071,2,2,0,3
2012153,3,1,0,0
1561695,2,3,1,1
1790616,4,2,0,1
2548788,2,1,1,0
434864,1,1,0,0
324293,3,1,1,1
1891859,1,3,0,3
673737,0,1,0,1
750362,3,0,0,3
1277690,2,1,0,2
2224513,1,1,0,0
358934,2,1,0,1
336967,0,0,0,2
214321,1,2,1,2
2529822,4,0,1,2
258289,3,3,0,2
78876,4,1,0,3
1377881,1,2,0,1
1777404,2,2,1,0
387679,4,2,0,1
352711,2,0,0,0
1557705,1,1,1,3
2369955,1,0,0,0
1483740,2,0,0,2
1201077,0,2,1,0
2618539,2,1,1,1
91765,3,0,0,0
1116187,1,1,1,2
650152,4,0,0,2
671778,3,1,0,1
53406,0,0,2,1
1074766,3,1,2,2
771209,4,2,1,3
230570,4,1,1,0
1727192,1,1,0,3
931057,3,0,1,2
2069419,1,0,1,1
2169776,3,1,0,1
2454346,0,0,0,0
2368043,0,0,1,0
654129,2,3,0,1
1888502,1,2,0,1
1038814,4,0,1,1
1979265,2,2,0,1
1383100,0,2,0,0
206248,0,1,0,1
325903,0,2,1,3
1664944,4,2,0,0
1701898,0,0,1,2
1421405,3,1,1,3
1100008,0,1,0,1
18274,2,0,1,2
2321238,2,3,0,2
1624257,0,0,0,3
1879067,1,2,0,0
1333111,2,1,0,1
1707349,2,0,1,3
1376659,3,1,0,2
1158151,2,0,1,2
1995059,3,2,0,3
1950229,3,1,0,0
1780067,0,0,1,3
994384,1,1,0,1
2504578,2,1,1,3
903732,3,3,1,2
1787359,1,1,0,3
2142405,1,0,0,1
2391189,2,0,1,1
1261785,1,0,0,2
2212333,3,2,0,0
939582,3,1,1,2
1359873,1,0,0,0
1457244,3,1,0,2
1558651,2,1,1,1
1470700,2,0,0,3
1764604,2,0,1,1
347202,2,2,1,3
1422807,4,0,0,1
1023176,3,1,1,1
2636875,2,0,0,1
919231,1,2,0,0
1437431,2,0,1,1
2638384,1,2,0,2
1136551,2,1,1,0
1098840,1,0,1,1
881674,4,0,0,0
748200,2,0,0,1
626103,3,0,1,2
390402,1,3,1,1
1895553,1,1,1,2
1388873,3,3,0,0
2400258,4,0,1,3
702455,3,0,1,0
2015789,1,0,1,0
1510468,1,3,1,0
259985,0,1,0,1
1767456,4,0,1,1
362823,2,1,0,1
163524,3,0,0,0
2045069,3,1,0,1
1502119,0,1,1,0
1275617,1,0,0,1
1470434,1,0,0,2
673236,1,1,1,3
2162054,3,2,1,3
2143577,1,2,0,0
1409445,4,3,1,2
1796095,4,0,0,0
135469,1,2,1,1
2284332,0,0,1,2
1548969,0,0,0,0
208187,2,0,1,0
2116234,2,0,0,3
1199280,0,1,1,1
40163,4,0,0,2
2193854,1,1,1,0
2547259,3,1,0,3
2118922,3,2,0,1
906812,1,0,0,2
2329617,1,0,1,0
1606799,3,0,1,3
2616347,1,0,1,1
2247214,1,0,1,0
1387853,1,1,1,3
1360648,3,3,0,1
1191225,4,1,1,1
1688694,4,2,1,3
2209943,2,0,1,3
785162,2,3,0,3
1951683,0,1,0,2
342990,1,2,1,0
1257011,2,1,1,3
2617034,2,1,1,1
1627033,4,0,1,1
588110,1,3,1,1
492275,4,3,1,0
1263359,1,1,0,2
292475,0,2,1,0
2309963,2,0,0,1
797570,2,1,1,1
2377847,2,1,0,1
968619,1,1,0,2
922636,2,2,0,0
1531020,1,1,0,2
1721571,3,0,1,1
2148546,3,0,1,0
398094,1,1,1,1
2409681,0,0,0,2
2546016,3,2,1,0
472012,0,1,0,1
2165729,4,1,1,3
2516012,4,1,0,1
2605498,1,3,0,3
2336788,4,3,1,2
755887,2,0,0,0
1810453,3,1,1,2
2608302,3,2,0,2
2030008,4,0,1,2
492531,1,3,1,3
728392,2,2,0,1
513720,4,3,1,3
439964,3,0,1,1
1486460,1,1,1,3
1489456,1,1,1,3
2395563,2,0,0,2
2451993,3,0,0,1
1408056,1,2,0,3
2119593,3,1,1,2
1370005,4,1,0,0
1356639,0,3,1,2
117886,2,1,1,2
881448,1,1,1,2
2363742,1,2,0,1
308940,4,0,1,0
2436375,0,1,0,0
1491850,4,0,1,0
2164410,2,1,0,3
557914,0,2,1,1
2247033,2,0,0,3
1377870,0,3,1,0
1588483,2,1,0,2
337245,2,2,1,2
1316284,1,0,0,1
183466,4,1,1,1
1115350,0,0,1,2
2050469,2,0,1,0
1755123,3,3,1,2
2648302,2,0,1,2
2275148,2,0,1,3
1468515,2,0,0,3
1493303,1,2,1,1
2182735,1,1,1,1
2569552,2,1,1,1
720415,3,0,0,3
204177,2,1,1,0
889574,3,1,0,1
2503648,4,1,0,0
1404960,4,0,0,0
1225756,2,1,0,3
2151704,3,0,0,0
1259220,3,0,1,1
857904,3,0,1,2
1492140,4,1,0,0
40772,4,1,0,0
319437,2,1,0,0
1610827,1,0,0,2
186641,3,2,0,2
1438622,0,0,0,2
2086301,0,2,0,3
1757577,3,2,1,1
2187206,2,1,0,3
2235841,0,0,1,1
720881,1,3,0,3
2564142,0,1,0,1
2146220,1,1,1,3
1380577,2,1,1,1
1766978,0,1,1,0
15462,4,0,1,3
1132494,1,1,0,2
2567407,1,2,0,3
2454297,0,0,1,2
1073162,3,1,1,1
681782,1,1,0,3
642314,0,0,1,0
1735941,1,0,1,0
1529556,3,2,1,1
171027,4,3,0,0
175405,1,0,0,0
316141,2,0,1,0
2061173,3,0,1,1
412649,4,2,0,3
2088785,1,1,0,3
2117151,0,1,0,2
2028283,0,2,1,3
566035,2,1,1,1
2350873,3,3,1,3
2561215,4,0,1,2
1579286,0,1,0,2
2532825,4,3,0,1
2048422,4,1,1,0
2483710,2,2,1,2
866492,4,0,1,2
1312793,3,3,0,3
1636043,4,0,1,0
2244866,4,1,1,2
748748,1,0,1,2
309870,4,0,1,3
2551642,4,1,1,0
974523,2,1,1,2
1218573,3,3,1,1
1543786,2,1,0,1
1579261,0,0,1,0
1357346,2,3,1,3
2278124,0,2,0,2
1532277,2,1,1,1
614373,0,0,1,2
2454517,0,1,0,1
318466,1,3,1,0
1642979,3,1,0,0
331266,2,1,0,3
1846828,2,1,0,1
249676,1,0,0,0
1294533,3,2,1,2
6195,2,0,0,2
2365398,1,1,2,3
303893,2,0,1,0
1779548,3,0,1,2
2305369,1,0,0,2
1924082,1,0,0,0
2598452,0,0,1,1
2438114,2,0,0,3
1109887,3,2,0,0
619985,2,1,1,1
1641844,0,2,1,1
1718235,4,0,1,1
409377,4,1,0,2
82019,0,2,0,3
2636318,2,2,1,0
1217874,4,2,1,1
1592384,4,1,0,0
2000600,1,0,1,3
891559,1,0,0,0
697813,3,2,0,2
1798098,0,1,1,0
1483986,3,3,1,2
2479359,3,1,0,0
388669,3,0,0,0
1616285,3,0,0,1
1555902,0,2,1,0
657006,4,0,1,2
1947963,3,3,1,0
2155186,2,0,1,2
1923441,3,2,1,1
1626546,2,2,1,0
788994,4,0,1,3
2422592,3,0,0,2
158001,3,3,1,2
413603,3,2,0,2
1380167,1,0,2,1
29113,0,1,1,1
1233010,1,1,1,1
720833,2,2,1,0
938944,4,1,2,1
2394139,2,0,1,3
1262504,1,3,0,0
1232752,2,1,1,1
824766,1,3,1,1
1241001,4,1,0,1
1623384,3,3,0,0
84309,1,0,1,1
31829,4,0,0,2
2091573,2,1,1,2
2106311,3,1,1,0
2111005,0,1,0,3
519332,4,2,1,0
1938819,3,0,0,0
13021,3,2,1,3
2635195,2,1,0,2
1239440,4,1,0,0
1374067,1,0,0,3
1353561,3,1,1,1
1371129,1,0,0,1
755428,1,1,0,2
539286,1,2,1,3
1475998,1,2,0,2
1322872,3,1,1,0
2474273,1,0,0,2
764658,2,2,1,0
1823176,2,0,1,3
2050536,0,2,0,2
639610,4,1,1,2
2585674,4,3,0,3
1151111,4,3,0,3
286048,0,1,1,1
331338,1,2,1,1
145534,3,0,1,3
1184582,1,2,0,0
1420561,1,0,1,3
409567,1,0,0,3
1843700,1,1,0,3
2049497,2,1,0,1
587612,1,0,0,0
2190677,2,3,1,2
767862,1,2,0,3
489959,3,1,1,3
349916,2,1,0,3
1159061,3,3,0,1
2185614,2,1,1,0
2120314,2,0,1,2
1542310,3,0,1,1
35142,3,2,1,2
1346351,1,0,0,0
2298561,1,0,1,2
605717,3,1,0,3
525610,1,0,0,0
162048,2,0,1,1
2624179,2,3,0,0
61864,3,0,1,0
861119,0,0,1,1
823385,1,1,1,1
1288960,0,3,1,3
1859268,2,0,1,1
1583336,4,1,0,3
2084039,1,0,0,3
1059216,2,1,0,2
1051581,2,1,0,0
1198759,2,1,0,2
1803358,1,0,1,1
1042365,2,2,1,3
1653099,3,0,0,0
1737849,1,1,1,3
1140967,3,1,1,2
626086,2,2,1,1
2296708,0,2,1,0
1739884,3,1,0,2
1385329,4,0,1,1
1107482,2,0,0,3
725005,4,1,1,2
516146,4,1,1,0
1638306,0,0,0,3
520687,3,1,0,2
1185731,3,1,1,2
240979,1,0,0,1
1174723,1,1,0,0
1295906,3,0,1,2
2464251,1,1,0,0
584502,4,1,0,2
1376327,2,0,1,3
1933361,0,1,1,1
607560,0,1,1,1
1749861,4,0,1,0
667484,2,1,1,2
751003,2,0,1,2
601584,0,1,1,0
1920759,3,1,1,2
472466,3,3,1,2
2164172,2,0,0,3
719959,4,0,0,2
1209122,2,0,1,3
489470,0,1,1,3
1504347,2,2,0,1
132749,2,0,1,3
2705,2,0,1,1
2101646,2,1,0,2
2194425,3,0,1,3
2326041,1,3,1,1
514028,2,0,1,1
68272,0,0,1,1
886905,2,1,0,0
252437,0,3,1,0
256447,2,0,0,0
841581,1,0,0,1
1093117,2,0,1,0
46529,3,2,1,2
2398368,1,3,0,2
1652139,4,0,1,2
404782,2,0,1,2
1487204,1,3,1,3
2092269,1,2,0,0
2532716,3,1,0,1
819703,4,3,0,0
703988,1,3,1,3
1769897,2,1,0,2
1556477,2,0,0,3
2586674,1,1,0,1
1872968,2,1,1,0
1114858,3,1,1,0
595802,0,2,0,0
1869926,3,3,1,0
718101,1,1,0,2
2068983,0,1,1,0
2645322,4,1,0,0
2553640,2,2,0,3
2344973,3,1,0,1
576075,0,1,0,1
1978905,1,1,1,1
174822,3,3,1,0
1008585,1,1,0,3
1366318,4,1,0,0
242308,0,2,0,3
1597324,3,1,1,3
636917,0,3,1,3
756405,3,2,1,1
2377192,1,0,0,1
1905098,0,3,1,1
221461,3,3,0,0
2579563,1,1,1,1
2086711,0,2,1,1
878111,2,1,1,0
201886,2,1,1,1
2378112,1,0,0,0
1641507,2,2,1,0
2322855,0,0,0,2
1851975,1,0,1,3
975206,1,1,0,2
1789873,3,1,0,0
353876,3,1,0,1
504947,0,0,0,3
1869897,4,1,1,3
2063628,3,1,0,2
1680156,2,1,0,0
1454526,0,1,1,1
2024522,3,0,0,2
908635,2,2,1,2
1707438,4,2,1,2
454304,3,2,1,3
503632,0,3,0,0
1784515,0,2,1,2
656193,4,0,0,1
44694,0,0,0,0
1186382,2,1,0,0
2552866,3,0,1,3
2333871,1,1,0,3
2507614,0,3,0,1
2165079,1,0,1,0
156855,3,0,1,1
1653519,4,0,0,2
2538573,3,0,0,1
820104,0,2,1,3
1978000,3,1,0,0
1328697,2,0,0,0
214280,3,1,1,2
520507,2,0,0,3
2018505,3,1,1,1
134533,0,1,1,3
1349978,4,3,1,3
1151212,4,2,1,0
1279497,0,1,1,3
1193879,4,0,1,0
1196801,4,0,1,2
2452533,3,2,0,3
1837276,1,0,1,0
29204,3,0,1,2
1338171,0,1,1,0
1176127,2,1,1,1
1165862,3,0,1,2
311021,4,1,1,3
891032,3,1,0,3
2316533,4,0,1,0
1712181,0,0,1,1
284985,3,0,1,2
589351,4,2,1,3
2602560,0,1,1,3
1394912,1,2,0,0
304171,2,0,1,2
269753,1,2,1,1
1958726,3,0,1,1
495207,3,3,0,2
1779070,2,3,0,3
142279,2,1,1,3
2125032,1,2,1,0
24754,2,0,0,2
458179,1,1,1,0
1024318,2,0,0,0
1298406,4,2,0,1
1718299,2,0,0,1
2267565,3,0,0,1
1007437,0,0,1,1
2120991,4,2,1,1
2146815,3,1,0,3
668443,0,2,1,2
103408,0,1,0,0
972246,1,1,0,3
2158566,0,3,0,1
2488413,3,3,0,0
561,4,0,1,1
1735490,1,2,1,0
2014468,4,2,0,3
1911165,2,0,0,3
2166068,0,1,0,3
1356785,1,0,0,3
885346,4,1,0,1
338916,2,1,0,2
2529418,3,1,1,2
1530610,2,0,0,3
2528285,2,2,1,2
1423127,2,1,1,1
1421042,0,2,1,0
766285,2,2,0,1
171855,3,2,0,3
2153306,3,3,0,0
857600,1,0,1,3
184955,3,1,1,0
1805711,2,3,1,2
1233754,2,0,1,3
2407461,0,1,1,3
4125,2,0,0,0
571787,2,3,1,2
207650,2,2,0,0
1644596,2,0,1,2
753444,2,1,1,2
2011823,3,1,1,3
2188860,3,1,0,3
52892,1,0,0,3
1878332,0,2,1,3
1551461,2,3,0,0
1510822,2,0,1,2
816743,1,0,1,2
544806,3,0,0,1
190641,4,1,1,1
1013086,4,3,0,2
802808,2,2,1,2
2058716,2,1,0,3
2056942,4,1,1,2
2147484,3,1,0,3
2224657,1,0,0,1
1267881,3,0,0,0
639390,2,1,0,2
1306863,0,3,0,0
1585416,2,2,0,1
1545034,0,1,1,0
1552539,2,0,1,0
1795463,3,3,0,0
183055,4,0,1,3
